variancia_ao_quadrado,curtose,alfa
390.1913240101284,0.011528836658282415,1.5433960175431718
1418.538983796087,-0.35800028544751106,1.5414540800336223
1150.9957030623927,0.3980032166879983,1.5011884201204377
49457.68105929102,-1.0833432542023886,1.4374036356976845
9635.73472312815,-0.4594347675221946,1.4756933365365275
62546.64908703002,-0.7160108905331501,1.5859343397430334
42044.65477293955,1.1492166246834916,1.4835360136588998
3423.558351064587,-0.3497186778454786,1.4086915829870834
6462.657716674151,1.3349881678176967,1.4155255680765866
52191.73949428041,-1.0835761697254669,1.4350939186495364
14766.938804872829,-0.21763172299774647,1.474029734913273
2487.2922595269174,-0.36804618522641563,1.4726916674847148
553659.5979454763,-1.2286259121971121,1.5818117171691535
352164.95859152783,-0.17943115214961036,1.509987243019961
28452.324060559273,0.3418587928985102,1.427538777507593
29421.977402097593,-0.5147142345194555,1.4598272310954599
304764.73158269015,-1.1332043776036125,1.509238140420556
1189379.370026947,-1.2078464756138572,1.5127468411067264
975197.0140880607,-0.633854549571423,1.5787231453568975
3139292.688795797,-0.9847970766943726,1.5122660755664796
55212.94554287776,-0.9170913780382897,1.497994726611229
132252.62790760276,-0.483607257233432,1.423423790624102
89569.53928549403,-1.1082393766962135,1.4607961281910447
6980756.478952731,-0.8524513985380286,1.5308868825474757
55977761.1370904,-0.90088204154263,1.5284219600323652
910228.5564304191,-0.5609557529127289,1.4116016087194678
3962330.673425632,-0.5784188156404095,1.4969958690829164
13350675.599639218,-0.4649104021251791,1.5014620562174876
56287754.084107235,-0.9448653655163972,1.4545646109003982
3535281.9048410715,-0.6199821013962046,1.4962752831503139
19957616.882436164,-0.19908631836249402,1.4652097312618795
3122985.7884309595,-0.8893663294949707,1.4221410266824583
11459313.875568021,0.06758683172883018,1.4846086261898055
290775584.8412487,-1.0227393187533393,1.516702561364979
17376489.978663117,-0.7186321426136577,1.4422907159258247
183254817.77834162,-1.0245782714237437,1.5376563805323733
63697840.44334204,-1.000533086727811,1.5336120337609749
465602982.1609284,-1.330857015679463,1.4970334715608626
120719575.22465675,-0.7138174659719199,1.544981467979669
367461714.63528603,-0.47772928551095584,1.5279240788322546
54344088.2209745,-1.1487381321825036,1.457664156942218
3842130120.443945,-1.3168262158429778,1.533385351452134
82244569.42107911,-0.7132080470975213,1.4787140531736829
1.0695835309330788,-0.03479366050643273,0.4754674821638183
0.9986058344137966,0.010697580495637737,0.46316085049762534
0.9688828888186162,0.04041919864783772,0.4910852451990779
1.0897296084048584,0.05295210354361357,0.4650589847287318
0.9912874129084385,-0.03881598068132286,0.48846612533018574
1.0046340779679606,0.014676582175944919,0.5269626722582439
0.998283364426533,0.052468778108618164,0.47290733876408997
0.9721030977714509,0.08269452961942392,0.4661434689161273
0.9998298396342489,-0.019771173063074077,0.49870766328033345
1.0285822466998664,0.04404905246509916,0.480103272263592
0.9204454402768393,0.027101223981162104,0.5423010167497903
0.9905972879688677,-0.06287484806941013,0.5037204059525567
1.028458415331816,0.08465291284831666,0.48610073802428416
1.0454485187007998,-0.020415791651720916,0.4961648148129395
1.007469586882929,0.02006493491305905,0.48707097713249503
0.9754626963573597,-0.09130587105811294,0.5070044605504862
0.9721530062415211,0.13624481069569505,0.5460287470565905
1.0110913285609515,-0.07800269447370178,0.49433523544166763
1.0157894861638321,-0.07868807851466642,0.5217889057597411
0.9840904600253397,0.03347726694318709,0.5286766757841307
0.9613731042144653,-0.05320892885719264,0.9706701909784584
0.8581761254070853,0.09361669613245693,0.982743038678707
1.0977309524577659,-0.04504286512092337,0.9844678355985014
1.1127553234789476,-0.1607871123825504,0.9711625308227394
0.9674994398094998,0.07365631295083075,1.0033929471970349
1.038409231953889,0.076732832525642,0.9938940201473174
1.1712847135164617,-0.28374689653370666,0.9838670525213633
1.772506053932858,0.41301779557989926,1.0532541157593442
1.2138593899888153,0.04076627457176096,1.0177513033347392
1.402961639951366,-0.1959507438971846,0.9750911363712342
0.8154629853706933,0.01689347834995747,0.9826612479062768
0.6963081613180485,-0.24206332570410627,0.9568479923336031
1.297898884031653,-0.34394030687334176,0.987208642686502
0.7662668222994973,0.05445964424486238,0.9700968997662539
0.6543288608319359,0.07585632058203062,0.9379060897438549
1.67887615012678,-0.14108171529219016,0.9930684600958586
1.2115268991373975,0.20410467390818487,0.9590868337410106
0.819443265756817,0.11345911168418743,0.9749423391626781
0.9148233764954161,-0.04014944381499452,1.016511687127931
1.313157264161553,-0.03766093971438833,0.9989254604384334
2.0955640205474015,-0.7883110676291869,1.5292905353552686
0.370184708821064,0.16021980736762842,1.5009027960540602
0.5410646648310051,-0.4534293352954992,1.4454183296871783
0.4593123309372087,-0.07857257414044838,1.506411243378544
0.14446918785962048,-0.040503212503226305,1.4494774650167712
2.1440145005389852,-1.1466604189271028,1.531800232015437
0.7922390867482881,-1.1260426710506912,1.4473324723394578
2.703860972162568,-1.000708151892046,1.4827374923560155
0.5240831709557031,-0.18851348349510832,1.4644340037258965
0.9943933493795999,-0.7634119485965427,1.4788231116254158
2.071364280370098,-0.39980736312373866,1.5315708413398288
0.23364158707859276,-0.9376953976001072,1.468083546650599
0.9139844004704397,-0.23588456653137113,1.5189718238731702
0.5366824951898909,0.4646905977718352,1.5089805694112934
0.428961020890606,-0.26044627553833344,1.512518293486502
1.0462837922753445,-0.4909755055050051,1.5001941160899726
0.8199445904434218,-1.0383053817427677,1.4814836975452852
0.3096509425679688,-0.3375606341555484,1.4734687795599468
0.6626109200518396,-0.5112623458560184,1.4950039415174219
1.0983899138101507,-1.2822251937882463,1.4876047224756843
15.023318140553226,112.90616421215162,0.9079971672253367
15.023318140554172,112.90616421215162,0.891140874746911
15.023318140553883,112.9061642121516,0.8837481380716238
15.023318140553714,112.90616421215162,0.9264866878908421
15.02331814055404,112.90616421215162,0.9076223718899703
15.023318140554172,112.90616421215162,0.9291618992056285
15.02331814055273,112.90616421215165,0.8777521086531757
15.023318140554627,112.90616421215167,0.8804844892193159
15.023318140553398,112.90616421215162,0.9018404385316587
15.023318140554263,112.90616421215162,0.9136502845060427
2.781931948406087,36.3040387322743,0.9489436303829556
2.7819319484057754,36.3040387322743,0.9317271365920948
2.781931948406106,36.30403873227431,0.924819756130277
2.781931948405963,36.3040387322743,0.9293013501205519
2.7819319484060894,36.3040387322743,0.9221675596507319
2.7819319484059997,36.3040387322743,0.9210149083966737
2.7819319484052563,36.3040387322743,0.9354225813244343
2.7819319484049383,36.3040387322743,0.9162261845919067
2.781931948405511,36.3040387322743,0.9392863275016365
2.7819319484059997,36.30403873227431,0.96029265703569
0.15138760106879562,5.7442808532218,0.9722469779861229
0.15138760106879967,5.7442808532218,0.9488084681640463
0.15138760106880014,5.744280853221798,0.9543170689703447
0.15138760106880683,5.744280853221798,0.9714660156235047
0.15138760106879992,5.744280853221798,0.9769654453050124
0.15138760106880472,5.7442808532218015,0.9661870787414466
0.15138760106880209,5.7442808532218,0.9478672038992151
0.15138760106879465,5.7442808532218,0.9548428057895253
0.15138760106880153,5.7442808532218,0.9670783732969425
0.15138760106879764,5.7442808532218,0.9777250079107895
7354.073389262046,2522.3093959177636,0.7315871685350414
7354.073389261787,2522.3093959177604,0.7659190863038833
7354.073389261902,2522.3093959177604,0.7477380920409897
7354.073389261181,2522.309395917762,0.7363032582968407
7354.073389261658,2522.309395917761,0.726561379842514
7354.073389261806,2522.3093959177604,0.7498550363517789
7354.07338926129,2522.309395917762,0.7282345916362641
7354.073389261654,2522.3093959177613,0.7478513198055989
7354.073389261246,2522.3093959177604,0.7566960103656797
7354.0733892612125,2522.3093959177636,0.7310929467503912
1134.3059157072412,1266.8986618820347,0.7646140126029586
1134.3059157072485,1266.8986618820354,0.7388735692010487
1134.3059157072598,1266.8986618820352,0.7912603229451061
1134.3059157071718,1266.8986618820347,0.80094191432182
1134.3059157071966,1266.8986618820345,0.7667855299886323
1134.3059157071948,1266.8986618820354,0.8058686210367465
1134.3059157072125,1266.8986618820356,0.7758692588997725
1134.3059157072144,1266.8986618820354,0.8015303502246973
1134.3059157071364,1266.8986618820343,0.7915539427659738
1134.3059157072607,1266.8986618820354,0.7931392750533592
80.67412420415411,327.5594743487957,0.8737778898684733
80.67412420415909,327.5594743487955,0.897147264963815
80.67412420417064,327.5594743487957,0.8461115982970158
80.67412420417384,327.55947434879573,0.8736251983123647
80.6741242041633,327.55947434879573,0.8742994185737479
80.67412420416707,327.55947434879556,0.9058898598263255
80.67412420415839,327.5594743487957,0.7500524073352886
80.67412420417601,327.55947434879573,0.8744542617560552
80.6741242041754,327.55947434879556,0.8683409253799657
80.67412420416628,327.55947434879556,0.8497594623672827
0.008955431078507806,-1.4264989219194304,0.385585685700168
0.0076479970186854465,-1.4010552946768495,0.4358185360567141
0.014913683007523274,-1.489702104002251,0.4701681833222156
0.004112636002800307,-1.066473987314492,0.32133813294226016
0.009586620016411964,-1.3634473180910889,0.411483247382211
0.008501136808649508,-1.3044515753367696,0.35192734392544056
0.012270695932986575,-1.5004322484643036,0.0031893971801768804
0.012042636445224521,-1.507346303548877,0.005106081035654327
0.004967805675445659,-1.1779614184778306,0.3720130935776349
0.012240497898570154,-1.4995870263937472,0.003162688278026005
0.006600042147234225,-1.2581754772156848,0.4424233309881941
0.006552703543404014,-1.2912086194311663,0.38634637452317044
0.013859490108187919,-1.4741478161176202,0.4624443158567225
0.009286269159057553,-1.3398914757299503,0.3852188043747113
0.012373950373273263,-1.5025140366928458,0.0038399030793149816
0.007383615779109152,-1.3874450387476698,0.39324386670493183
0.007772169586427955,-1.3904001040818061,0.4383955146488346
0.007415715305027426,-1.3953138607338567,0.3607918111246042
0.01894592590475133,-1.2506503846768573,0.10226346686167569
0.009462952631778355,-1.3535534004048764,0.39506419983170743
0.007226191998804763,-1.1833257386951095,0.377314628414915
0.008298965044083508,-1.3870249236086776,0.3712266351842774
0.008084879639358325,-1.4143102734953361,0.4323189535310897
0.011956641773774122,-1.499580397296233,0.0033646206273565816
0.012275112100662573,-1.5006472256668233,0.0031957968410414772
0.013771709039983772,-1.4660424026739225,0.45675583925664215
0.011160464820859408,-1.4191450775475591,0.4022997929589266
0.007163941978918609,-1.3535482649749613,0.35656312085668446
0.0069231945634225635,-1.330229178290555,0.3555839213295157
0.0077892150504394,-1.392541861352305,0.4514282158509406
0.0008434126322029699,-0.8740080144728073,0.26777645907053244
0.0006192435278861121,-0.7447600737420119,0.250866352314202
0.0013262800985534822,-1.1358089742742974,0.01927139677689925
0.0009443385575622822,-0.9575535181930817,0.3314157126898431
0.0015495340439240443,-0.8516943188538328,0.3163650164910385
0.0004507119581499966,-0.9153173401240484,0.2933024840397629
0.0015616194247803842,-0.9048749443558659,0.26924847657091716
0.0005992012765993483,-0.7766746217366034,0.3034017500263521
0.00045626353934595623,-0.9183791032457647,0.22654217686448816
0.001756100937477581,-0.849562633321407,0.2827255533302714
0.0014871280195067993,-0.9446108370843267,0.2579703726184064
0.0006392634512847942,-0.9459184772236053,0.2967249307077779
0.0003975213653459798,-0.6374734203575794,0.23548469279468606
0.0010432615728295184,-0.8977968370699578,0.25455733874722825
0.001617521820215417,-0.8287613522729598,0.31172604264650355
0.0022053599609231666,-0.9063382879932549,0.30735403832656844
0.00036078450505946003,-0.8053062487658531,0.29631983211099133
0.002177271731768345,-1.200541341968085,0.17641455283066612
0.0007212225345846384,-0.9299316122535068,0.28899993447945954
0.0003644719364022549,-0.6535482491521893,0.2636558116595534
0.0004057726934191517,-0.7917894787938944,0.283022765548177
0.0015280880367804295,-0.9301080954974328,0.2764731061045009
0.002364214119136889,-0.777077403458867,0.32842407094826953
0.0016903716871519991,-0.9229995375888973,0.28520198049806494
0.0003405840921682636,-0.8477098158019252,0.25389784707614566
0.0004249462266261488,-0.7235099986138245,0.275666003206211
0.0021167469522265724,-0.8993165647641868,0.2969064589786439
0.0012284668793326248,-0.9879531840703168,0.2969187858667573
0.00145891566311747,-0.8603785698093995,0.30101738672189
0.0015812157097538338,-0.8918436859245795,0.29956196315161693
