variancia_ao_quadrado,curtose,beta,alfa,beta_calc
154.08533208148864,-0.6244952438235929,-1.8123680129144468,1.5426072140850087,2.0852144281700173
250.5770625140508,-0.25724975741151024,-1.5709684239540689,1.6389081567119768,2.2778163134239535
246.43700171386763,0.6745687282962955,-1.767956430293159,1.4732499098787935,1.946499819757587
455.3764402238266,0.01277912145681892,-1.7980787521234136,1.4600131113976402,1.9200262227952805
13964.556204154036,-1.4843979966592789,-1.8277052228146669,1.59630623688309,2.19261247376618
848.1188778425454,-0.7387293054172703,-2.097564785945128,1.4205925656882803,1.8411851313765606
181.5883308120453,-0.9266719963032162,-1.8398211828104423,1.455854666071337,1.911709332142674
1445.2667851595895,-1.0873498380441573,-1.60878466379957,1.5024731943992222,2.0049463887984444
285.2152581561172,-0.13978528918336863,-1.7754658107188144,1.4956450459844388,1.9912900919688776
352.11328175275713,-0.29186686623913305,-2.0260774210876282,1.5046540475697459,2.0093080951394917
149.57258925577446,0.6230801300215787,-1.9883350236925836,1.353886439263643,1.7077728785272859
5904.083364695192,-0.5086805732452784,-1.7868033191265278,1.474672625978988,1.949345251957976
11455.017052296565,-1.2759509463047647,-1.6951882718930538,1.5066138261624833,2.0132276523249666
56174.41714017836,-1.3174522513418263,-2.002054715892544,1.5378658808205345,2.075731761641069
30194.03018229079,0.6219103988912558,-1.753617625589424,1.510305141745414,2.020610283490828
3797.1071939532185,-1.1366786721933495,-2.0592336807273472,1.4303672100166231,1.8607344200332463
217526.81455806582,-0.562268837065556,-1.7404314457981118,1.450248239216993,1.9004964784339862
19626.04929411607,-0.967790916074708,-2.136330143600293,1.4480474807069321,1.8960949614138642
12366.51471600581,-1.0788668636664986,-2.098677528185462,1.4923515048055638,1.9847030096111276
154669.16757378876,-0.3047492422966802,-1.7992801899806445,1.4928718007925827,1.9857436015851655
11024.223222330296,-0.5937863998553801,-2.202709717946197,1.367538432214894,1.735076864429788
250161.7027361156,-1.2840722807896656,-1.6750545241315646,1.4759570942901554,1.9519141885803108
143085.4622396727,-0.7764150317155036,-1.9862375103740517,1.45457884402163,1.9091576880432601
141104.05100126812,-1.0707490277689455,-2.1217144524284137,1.4796430435207621,1.9592860870415243
906991.0745329304,-1.1828552646247705,-1.8694638660985232,1.4906994342355933,1.9813988684711865
519355.30265120463,0.0399974205804714,-1.892771099830951,1.4705359976958934,1.9410719953917868
833604.9015521614,-1.0002857947032129,-1.9918057609722282,1.4516296522508416,1.9032593045016832
76500.81020718429,-0.4627052505807421,-1.8370514980873462,1.4140624496394338,1.8281248992788677
313387.8828580159,-1.2022215839963297,-2.0188050261766497,1.4736361386433265,1.947272277286653
1786406.688349795,-1.2098709595141701,-2.0638642822411644,1.514505563746206,2.029011127492412
122877.98646630495,0.25189463654750277,-2.10209852845769,1.4656954206096058,1.9313908412192116
368331.9598458439,-0.41046510392380986,-1.9333292528102035,1.4900062462570673,1.9800124925141347
389044.1051421688,-0.7259865925085598,-1.741690176743068,1.5476046494703357,2.0952092989406714
18457013.208181955,0.19337939510205304,-1.9661780278198422,1.4991143131981395,1.998228626396279
3067410.0622884356,-0.9743191000845686,-2.0875747964389766,1.532303303708345,2.06460660741669
149028898.71862003,-0.5309242139953656,-1.903141800993043,1.5564223586352428,2.1128447172704856
216677088.0346248,-1.2324958864838866,-1.8111759974648738,1.5157832059905239,2.0315664119810477
6385662.934477311,-0.9431928015817461,-2.1562172961089514,1.477832864367975,1.95566572873595
791758.1206311336,-0.106221637859933,-1.8873855478022086,1.4089577249555163,1.8179154499110326
32570155.065472856,0.550288112102848,-2.0775409731213568,1.5727665830107156,2.145533166021431
34484503.75391754,-0.8879413516176138,-1.9602889724671413,1.5097675654947025,2.019535130989405
3688908.965961824,-0.736308082418387,-2.338081730110119,1.4829149995439006,1.9658299990878012
5974851.372327615,0.4728302865194727,-1.8723605368357523,1.4552160919206525,1.910432183841305
4398776.554762456,0.5365359560800718,-1.7432115521287503,1.3996708303662313,1.7993416607324626
213440678.67459255,0.5386731900250865,-2.181700775154234,1.5276315712719877,2.0552631425439754
69082799.35354044,-0.8360275977580645,-1.8557514287452974,1.5003082674965988,2.0006165349931977
49890920.50301521,-0.8377481630363501,-2.106509766053838,1.498855802985252,1.9977116059705038
8535724.885063315,-0.5963449954225144,-2.0997099776341797,1.4336872922858968,1.8673745845717935
12575739.760379087,0.17830010277867503,-1.9054007663328993,1.4534399625729568,1.9068799251459136
39575714.889047295,0.1722904626986259,-2.2472421741586897,1.4068523461717948,1.8137046923435896
30363006.29553827,-0.5461113113518308,-1.9775800330985325,1.5007637917172374,2.001527583434475
44020362.03974053,-0.5587624176520718,-1.8335472277859912,1.4845386641337421,1.9690773282674843
1419780876.7302117,-1.4151458613060863,-2.0287129176168692,1.4824974138869904,1.9649948277739808
